Client_id; Valor ;Valor OK;Tasa de Interés;P.P.Tasa;Plazo;Plazo OK;Sempli Score;Cliente;Mes;Año ganado;Producto (Destinación) OK;Canal de Captura OK;Tipo de Empresa;Número de empleados;Número de empleados Mujeres;Año de Constitución;Actividad eco  SEMPLI;Ciudad;Ciudad agrupada;Estrato;Acceso a la banca;Mujeres Empresarias;Estado;Tipo de Garantía;Edad Empresarios;variable predictora
24691;600.000.000;401 en adelante;1,47;882000000;48;37 en adelante;693;Nuevo;2018-06;2018;Growth;Directo;Growth;100;90;2012;Manufacturing;La Estrella;Medellín AM;4;Si;No;Castigo;Prenda Maquinaria, Inventarios o Equipos;46;1
12334;100.000.000;0 a 100;1,55;155000000;18;13 a 24;702;Nuevo;2018-06;2018;Growth;Partnerships;Venture;8;5;2013;Services to businesses;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;30;0
26310;300.000.000;201 a 300;1,42;426000000;12;0 a 12;717;Nuevo;2018-06;2018;Growth;Digital;Scale Up;10;5;2003;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;47;1
30366;30.000.000;0 a 100;1,55;46500000;12;0 a 12;711;Nuevo;2018-06;2018;Growth;Digital;Seed;8;4;2013;Services to businesses;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;32;0
90537;300.000.000;201 a 300;1,48;444000000;36;25 a 36;693;Nuevo;2018-06;2018;KT - CO;Posicionamiento;Scale Up;65;61;2010;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;33;0
37868;200.000.000;101 a 200;1,42;284000000;24;13 a 24;717;Renovación;2018-06;2018;KT - CO;Partnerships;Growth;120;45;2004;Software and Communications;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;59;0
63806;30.000.000;0 a 100;1,56;46800000;3;0 a 12;710;Nuevo;2018-07;2018;Growth;Partnerships;Seed;5;1;2016;Business Consulting;Medellín;Medellín AM;5;No;Si;Pagado;Pagaré;39;0
90170;240.000.000;201 a 300;1,52;364800000;4;0 a 12;704;Renovación;2018-07;2018;Growth;Partnerships;Scale Up;20;18;2012;Business Consulting;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;37;0
39729;90.000.000;0 a 100;1,56;140400000;12;0 a 12;702;Nuevo;2018-07;2018;SP;Posicionamiento;Venture;70;60;2010;Business Consulting;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré;34;0
28852;114.248.547;101 a 200;1,45;165660393,2;8;0 a 12;581;Renovación;2018-07;2018;KT - CO;Posicionamiento;Venture;22;3;2016;Services to businesses;Envigado;Medellín AM;5;Si;No;Pagado;Otros;34;0
74615;40.000.000;0 a 100;1,63;65200000;18;13 a 24;683;Nuevo;2018-07;2018;Growth;Digital;Venture;10;1;2014;Manufacturing;Medellín;Medellín AM;3;No;No;Castigo;Pagaré;45;1
9174;50.000.000;0 a 100;1,6;80000000;24;13 a 24;699;Nuevo;2018-07;2018;Growth;Partnerships;Seed;6;3;2006;Software and Communications;Pereira;Otros;5;Si;Si;Pagado;Pagaré;33;0
95760;30.000.000;0 a 100;1,65;49500000;18;13 a 24;675;Nuevo;2018-07;2018;Growth;Posicionamiento;Seed;9;4;2015;Commerce, Mechants, Retail;Medellín;Medellín AM;6;No;No;Pagado;Pagaré;30;0
40111;100.000.000;0 a 100;1,5;150000000;18;13 a 24;610;Renovación;2018-07;2018;KT - CO;Partnerships;Growth;15;3;2011;Commerce, Mechants, Retail;La Estrella;Medellín AM;3;Si;No;Castigo;Prenda Maquinaria, Inventarios o Equipos;47;1
60277;50.000.000;0 a 100;1,52;76000000;24;13 a 24;698;Nuevo;2018-07;2018;Growth;Partnerships;Venture;60;6;2010;Construction activities;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;37;0
94205;300.000.000;201 a 300;1,62;486000000;18;13 a 24;685;Nuevo;2018-07;2018;KT - CO;Posicionamiento;Venture;45;33;2015;Architecture, Design, Engineering;Barranquilla;Otros;5;Si;No;Pagado;Pagaré;48;0
9439;84.324.455;0 a 100;1,5;126486682,5;12;0 a 12;686;Renovación;2018-08;2018;Growth;Posicionamiento;Seed;4;3;2015;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Otros;41;1
199;200.000.000;101 a 200;1,52;304000000;30;25 a 36;789;Renovación;2018-08;2018;KT - CO;Directo;Seed;8;3;2016;Commerce, Mechants, Retail;Envigado;Medellín AM;4;Si;No;Pagado;Pagaré;26;0
17614;150.000.000;101 a 200;1,69;253500000;36;25 a 36;700;Nuevo;2018-08;2018;Growth;Posicionamiento;Seed;5;3;2016;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;41;0
49700;80.000.000;0 a 100;1,49;119200000;12;0 a 12;677;Nuevo;2018-08;2018;KT - CO;Digital;Growth;13;7;2012;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;Pagaré;63;0
90912;150.000.000;101 a 200;1,49;223500000;24;13 a 24;705;Nuevo;2018-08;2018;Growth;Digital;Scale Up;27;5;2010;Commerce, Mechants, Retail;Bucaramanga;Otros;3;Si;No;Pagado;Pagaré;51;0
97870;50.000.000;0 a 100;1,58;79000000;18;13 a 24;675;Nuevo;2018-08;2018;KT - CO;Partnerships;Venture;12;9;2016;Commerce, Mechants, Retail;Medellín;Medellín AM;4;No;Si;Castigo;Pagaré;52;1
45347;40.000.000;0 a 100;1,9;76000000;18;13 a 24;774;Renovación;2018-08;2018;SP;Partnerships;Seed;10;2;2011;Software and Communications;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;43;0
25559;100.000.000;0 a 100;1,42;142000000;24;13 a 24;731;Nuevo;2018-08;2018;Growth;Digital;Scale Up;21;3;2012;Commerce, Mechants, Retail;Cali;Otros;3;No;No;Castigo;Pagaré;26;1
50867;150.000.000;101 a 200;1,63;244500000;12;0 a 12;678;Renovación;2018-08;2018;KT - CO;Digital;Scale Up;33;16;2015;Transport, Logistics;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Otros;35;0
50370;120.000.000;101 a 200;1,53;183600000;18;13 a 24;717;Nuevo;2018-08;2018;KT - CO;Digital;Venture;2;1;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Pagaré;32;0
49686;60.000.000;0 a 100;1,62;97200000;6;0 a 12;700;Nuevo;2018-08;2018;KT - CO;Directo;Seed;4;2;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;45;0
48887;70.000.000;0 a 100;1,63;114100000;12;0 a 12;678;Nuevo;2018-08;2018;KT - CO;Directo;Venture;6;1;2017;Manufacturing;Medellín;Medellín AM;3;Si;No;Pagado;Pagaré;29;1
18599;400.000.000;301 a 400;1,48;592000000;6;0 a 12;676;Renovación;2018-08;2018;KT - CO;Posicionamiento;Growth;10;4;2012;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;51;0
20289;50.000.000;0 a 100;1,44;72000000;24;13 a 24;694;Renovación;2018-08;2018;KT - CO;Directo;Scale Up;80;5;2009;Construction activities;Itagüí;Medellín AM;3;Si;No;Castigo;Pagaré;39;1
63342;150.000.000;101 a 200;1,62;243000000;36;25 a 36;702;Nuevo;2018-08;2018;Growth;Posicionamiento;Seed;7;3;2016;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;6;No;No;Castigo;Pagaré;35;1
74087;80.000.000;0 a 100;1,6;128000000;18;13 a 24;677;Nuevo;2018-08;2018;KT - CO;Directo;Venture;18;1;2016;Commerce, Mechants, Retail;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;28;0
15033;40.000.000;0 a 100;1,69;67600000;12;0 a 12;678;Nuevo;2018-09;2018;KT - CO;Digital;Venture;22;18;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;27;0
3420;300.000.000;201 a 300;1,45;435000000;6;0 a 12;761;Renovación;2018-09;2018;SP;Partnerships;Seed;35;0;2000;Manufacturing;Medellín;Medellín AM;4;No;No;Pagado;Pagaré;42;0
26310;100.000.000;0 a 100;1,46;146000000;18;13 a 24;717;Renovación;2018-09;2018;KT - CO;Digital;Scale Up;10;5;2003;Business Consulting;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;47;1
58681;130.000.000;101 a 200;1,54;200200000;6;0 a 12;690;Nuevo;2018-09;2018;KT - CO;Partnerships;Scale Up;10;1;2017;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;43;0
46259;30.000.000;0 a 100;1,54;46200000;12;0 a 12;717;Nuevo;2018-09;2018;Growth;Posicionamiento;Seed;4;2;2018;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;6;No;No;Pagado;Pagaré;49;0
6221;250.000.000;201 a 300;1,64;410000000;24;13 a 24;686;Nuevo;2018-09;2018;KT - CO;Directo;Seed;20;12;2009;Health;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;61;1
12334;300.000.000;201 a 300;1,55;465000000;12;0 a 12;702;Renovación;2018-09;2018;Growth;Partnerships;Venture;8;5;2013;Services to businesses;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;30;0
94669;60.000.000;0 a 100;1,58;94800000;24;13 a 24;768;Renovación;2018-09;2018;KT - CO;Directo;Seed;15;11;2015;Manufacturing;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;33;0
63806;30.000.000;0 a 100;1,56;46800000;3;0 a 12;710;Renovación;2018-09;2018;Growth;Partnerships;Seed;5;1;2016;Business Consulting;Medellín;Medellín AM;5;No;Si;Pagado;Pagaré;39;0
37367;35.000.000;0 a 100;1,75;61250000;12;0 a 12;670;Renovación;2018-10;2018;KT - CO;Digital;Venture;11;4;2010;Manufacturing;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;40;0
69321;300.000.000;201 a 300;1,55;465000000;30;25 a 36;696;Nuevo;2018-10;2018;KT - CO;Partnerships;Growth;25;20;2009;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;Si;Pagado;Pagaré;57;0
17221;80.000.000;0 a 100;1,62;129600000;12;0 a 12;686;Nuevo;2018-10;2018;KT - CO;Partnerships;Seed;18;5;2015;Software and Communications;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;31;0
95387;30.000.000;0 a 100;1,63;48900000;12;0 a 12;680;Nuevo;2018-10;2018;KT - CO;Partnerships;Seed;5;3;2017;Software and Communications;Medellín;Medellín AM;5;No;Si;Pagado;Pagaré;27;0
86756;300.000.000;201 a 300;1,59;477000000;36;25 a 36;680;Nuevo;2018-10;2018;Growth;Directo;Scale Up;15;12;2007;Commerce, Mechants, Retail;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;41;0
40111;100.000.000;0 a 100;1,56;156000000;24;13 a 24;610;Renovación;2018-10;2018;KT - CO;Partnerships;Growth;15;3;2011;Commerce, Mechants, Retail;La Estrella;Medellín AM;3;Si;No;Castigo;Prenda Maquinaria, Inventarios o Equipos;47;1
16450;300.000.000;201 a 300;1,61;483000000;36;25 a 36;677;Nuevo;2018-10;2018;Growth;Partnerships;Growth;81;65;2003;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Castigo;Pagaré;63;1
14489;200.000.000;101 a 200;1,54;308000000;36;25 a 36;718;Nuevo;2018-10;2018;SP;Directo;Venture;40;15;2014;Business Consulting;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;30;0
83298;200.000.000;101 a 200;1,47;294000000;6;0 a 12;718;Nuevo;2018-10;2018;KT - CO;Digital;Venture;11;4;2013;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;31;0
65923;70.000.000;0 a 100;1,59;111300000;12;0 a 12;701;Nuevo;2018-10;2018;KT - CO;Digital;Seed;4;0;2011;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;44;0
90537;100.000.000;0 a 100;1,46;146000000;36;25 a 36;701;Renovación;2018-10;2018;KT - CO;Posicionamiento;Scale Up;65;61;2010;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;33;0
65243;150.000.000;101 a 200;1,53;229500000;12;0 a 12;705;Nuevo;2018-10;2018;KT - CO;Digital;Venture;15;14;2016;Manufacturing;Cali;Otros;3;No;No;Pagado;Pagaré;37;1
81969;250.000.000;201 a 300;1,6;400000000;7;0 a 12;711;Renovación;2018-10;2018;KT - CO;Partnerships;Scale Up;23;4;2007;Commerce, Mechants, Retail;Itagüí;Medellín AM;5;Si;No;Pagado;Pagaré;38;0
3660;40.000.000;0 a 100;1,59;63600000;6;0 a 12;680;Nuevo;2018-10;2018;KT - CO;Digital;Venture;22;7;2014;Services to individuals and household;Barranquilla;Otros;5;Si;No;Pagado;Pagaré;30;1
22798;250.000.000;201 a 300;1,49;372500000;18;13 a 24;717;Nuevo;2018-10;2018;KT - CO;Directo;Scale Up;45;8;2011;Architecture, Design, Engineering;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;36;0
84375;30.000.000;0 a 100;1,69;50700000;12;0 a 12;698;Renovación;2018-11;2018;KT - CO;Digital;Seed;9;1;2010;Software and Communications;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;35;0
18348;300.000.000;201 a 300;1,62;486000000;36;25 a 36;704;Nuevo;2018-11;2018;Growth;Digital;Growth;25;10;2003;Services to businesses;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré;29;0
19925;30.000.000;0 a 100;1,77;53100000;12;0 a 12;669;Nuevo;2018-11;2018;Growth;Digital;Seed;12;12;2013;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;33;1
19671;50.000.000;0 a 100;1,65;82500000;12;0 a 12;696;Nuevo;2018-11;2018;KT - CO;Digital;Seed;7;3;2011;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;63;0
49114;150.000.000;101 a 200;1,58;237000000;36;25 a 36;709;Nuevo;2018-11;2018;Growth;Partnerships;Seed;18;4;2013;Manufacturing;Medellín;Medellín AM;4;No;No;Pagado;Prenda Maquinaria, Inventarios o Equipos;38;0
7843;300.000.000;201 a 300;1,61;483000000;36;25 a 36;714;Nuevo;2018-11;2018;KT - CO;Posicionamiento;Venture;5;2;2005;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;Pagaré;65;0
23107;300.000.000;201 a 300;1,58;474000000;36;25 a 36;695;Nuevo;2018-11;2018;Growth;Partnerships;Scale Up;25;6;2005;Architecture, Design, Engineering;Barranquilla;Otros;4;Si;No;Castigo;Pagaré;29;1
17024;31.500.000;0 a 100;1,5;47250000;12;0 a 12;702;Renovación;2018-11;2018;KT - CO;Digital;Venture;35;34;2012;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;30;0
28177;50.000.000;0 a 100;1,57;78500000;12;0 a 12;717;Renovación;2018-12;2018;Growth;Directo;Seed;3;0;2013;Commerce, Mechants, Retail;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;43;0
19170;200.000.000;101 a 200;1,59;318000000;24;13 a 24;682;Nuevo;2018-12;2018;KT - CO;Directo;Growth;45;16;2008;Transport, Logistics;Itagüí;Medellín AM;4;Si;No;Pagado;Pagaré;46;0
17916;100.000.000;0 a 100;1,5;150000000;12;0 a 12;581;Renovación;2018-12;2018;KT - CO;Digital;Venture;6;2;2016;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;32;0
28793;150.000.000;101 a 200;1,59;238500000;12;0 a 12;694;Renovación;2018-12;2018;Growth;Partnerships;Seed;5;2;2003;Construction activities;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;46;0
6464;250.000.000;201 a 300;1,55;387500000;24;13 a 24;694;Renovación;2018-12;2018;KT - CO;Directo;Venture;4;2;2011;Architecture, Design, Engineering;Sabaneta;Medellín AM;5;Si;No;Pagado;Pagaré;32;0
90250;60.000.000;0 a 100;1,59;95400000;36;25 a 36;702;Nuevo;2018-12;2018;Growth;Posicionamiento;Seed;29;8;2006;Business Consulting;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;44;0
49700;100.000.000;0 a 100;1,49;149000000;12;0 a 12;677;Renovación;2018-12;2018;KT - CO;Digital;Growth;13;7;2012;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;3;No;No;Pagado;Pagaré;63;0
8300;50.000.000;0 a 100;1,5;75000000;12;0 a 12;678;Renovación;2018-12;2018;KT - CO;Directo;Scale Up;20;4;2012;Commerce, Mechants, Retail;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;39;0
43992;100.000.000;0 a 100;1,55;155000000;12;0 a 12;677;Nuevo;2018-12;2018;KT - CO;Posicionamiento;Growth;140;15;2015;Business Consulting;Barranquilla;Otros;6;No;No;Pagado;Pagaré;46;0
12073;30.000.000;0 a 100;1,58;47400000;6;0 a 12;701;Nuevo;2018-12;2018;KT - CO;Digital;Seed;7;2;2016;Business Consulting;Envigado;Medellín AM;5;Si;No;Pagado;Pagaré;24;0
37544;160.000.000;101 a 200;1,66;265600000;36;25 a 36;687;Nuevo;2018-12;2018;Growth;Directo;Seed;16;10;2016;Business Consulting;Medellín;Medellín AM;5;Si;No;Pagado;Pagaré;45;1
6018;150.000.000;101 a 200;1,53;229500000;12;0 a 12;711;Nuevo;2018-12;2018;KT - CO;Digital;Growth;3;2;2010;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;5;Si;No;Castigo;Pagaré;59;1
22506;60.000.000;0 a 100;1,42;85200000;12;0 a 12;671;Renovación;2018-12;2018;KT - CO;Digital;Scale Up;32;19;2013;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;37;0
16540;40.000.000;0 a 100;1,72;68800000;36;25 a 36;679;Nuevo;2018-12;2018;Growth;Digital;Seed;2;0;2017;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Prenda Maquinaria, Inventarios o Equipos;29;0
91818;90.000.000;0 a 100;1,53;137700000;24;13 a 24;705;Nuevo;2018-12;2018;KT - CO;Digital;Scale Up;5;1;2015;Commerce, Mechants, Retail;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;54;0
47808;200.000.000;101 a 200;1,57;314000000;36;25 a 36;702;Nuevo;2018-12;2018;Growth;Digital;Growth;70;54;2015;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;47;0
199;100.000.000;0 a 100;1,52;152000000;18;13 a 24;789;Renovación;2018-12;2018;Growth;Directo;Seed;8;3;2016;Commerce, Mechants, Retail;Envigado;Medellín AM;4;Si;No;Pagado;Pagaré;30;0
21120;40.000.000;0 a 100;1,43;57200000;12;0 a 12;712;Renovación;2018-12;2018;KT - CO;Directo;Venture;9;1;2017;Manufacturing;La Estrella;Medellín AM;4;No;No;Pagado;Pagaré;46;1
21120;210.000.000;201 a 300;1,51;317100000;36;25 a 36;712;Nuevo;2018-12;2018;Growth;Directo;Venture;9;1;2017;Manufacturing;La Estrella;Medellín AM;4;No;No;Pagado;Prenda Maquinaria, Inventarios o Equipos;46;1
28852;117.292.146;101 a 200;1,45;170073611,7;11;0 a 12;581;Renovación;2019-01;2019;Growth;Posicionamiento;Venture;22;3;2016;Services to businesses;Envigado;Medellín AM;5;Si;No;Pagado;Pagaré;34;0
19894;100.000.000;0 a 100;1,63;163000000;6;0 a 12;695;Nuevo;2019-01;2019;Growth;Partnerships;Seed;10;4;2016;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Pagaré;42;0
33015;80.000.000;0 a 100;1,61;128800000;6;0 a 12;674;Nuevo;2019-01;2019;Growth;Posicionamiento;Venture;22;10;2008;Architecture, Design, Engineering;Barranquilla;Otros;6;Si;No;Pagado;Pagaré;24;1
63342;100.000.000;0 a 100;1,62;162000000;36;25 a 36;703;Renovación;2019-01;2019;Growth;Posicionamiento;Seed;7;3;2016;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;6;No;No;Castigo;Pagaré;35;1
47539;40.000.000;0 a 100;1,58;63200000;12;0 a 12;702;Nuevo;2019-01;2019;KT - CO;Digital;Seed;7;2;2012;Software and Communications;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Pagaré;32;0
40111;80.000.000;0 a 100;1,56;124800000;18;13 a 24;610;Renovación;2019-01;2019;KT - CO;Partnerships;Growth;15;3;2011;Commerce, Mechants, Retail;La Estrella;Medellín AM;3;Si;No;Castigo;Pagaré;47;1
40925;130.000.000;101 a 200;1,57;204100000;12;0 a 12;716;Nuevo;2019-01;2019;Growth;Partnerships;Scale Up;7;1;2007;Construction activities;Rionegro;Otros;5;Si;No;Pagado;Pagaré;49;0
83298;150.000.000;101 a 200;1,53;229500000;6;0 a 12;718;Renovación;2019-01;2019;KT - CO;Digital;Venture;11;4;2013;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;31;0
4614;45.000.000;0 a 100;1,6;72000000;12;0 a 12;749;Renovación;2019-01;2019;SP;Directo;Venture;4;3;2016;Education, Culture, Entertainament;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;37;0
57663;30.000.000;0 a 100;1,58;47400000;12;0 a 12;710;Nuevo;2019-01;2019;KT - CO;Directo;Seed;14;6;2010;Architecture, Design, Engineering;Medellín;Medellín AM;3;Si;No;Pagado;Pagaré;41;0
94060;250.000.000;201 a 300;1,4;350000000;36;25 a 36;741;Renovación;2019-01;2019;KT - CO;Directo;Venture;22;9;2011;Commerce, Mechants, Retail;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;33;0
86263;63.000.000;0 a 100;1,48;93240000;24;13 a 24;721;Nuevo;2019-01;2019;Growth;Posicionamiento;Seed;7;4;2017;Education, Culture, Entertainament;Barranquilla;Otros;3;Si;Si;Pagado;Pagaré;33;0
71267;35.000.000;0 a 100;1,78;62300000;36;25 a 36;678;Nuevo;2019-01;2019;Growth;Directo;Seed;8;3;2016;Tourism, Hotels and Restaurants;Medellín;Medellín AM;5;No;No;Pagado;Pagaré;33;0
82209;30.000.000;0 a 100;1,61;48300000;12;0 a 12;699;Nuevo;2019-02;2019;KT - CO;Partnerships;Venture;5;3;2016;Commerce, Mechants, Retail;Envigado;Medellín AM;3;Si;No;Castigo;Pagaré;30;1
4493;60.000.000;0 a 100;1,7;102000000;24;13 a 24;687;Nuevo;2019-02;2019;Growth;Digital;Seed;2;0;2012;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;4;No;No;Pagado;Pagaré;45;0
96952;150.000.000;101 a 200;1,68;252000000;18;13 a 24;714;Nuevo;2019-02;2019;KT - CO;Directo;Seed;51;14;1993;Manufacturing;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;59;0
65243;50.000.000;0 a 100;1,57;78500000;12;0 a 12;707;Renovación;2019-02;2019;Growth;Digital;Venture;15;14;2016;Manufacturing;Cali;Otros;3;No;No;Pagado;Pagaré;37;1
50867;300.000.000;201 a 300;1,59;477000000;12;0 a 12;699;Renovación;2019-02;2019;KT - CO;Digital;Scale Up;33;16;2015;Transport, Logistics;Bogotá D.C.;Bogotá AM;6;Si;No;Pagado;Pagaré;35;1
41244;150.000.000;101 a 200;1,65;247500000;24;13 a 24;679;Nuevo;2019-02;2019;Growth;Posicionamiento;Scale Up;65;20;2013;Manufacturing;Bogotá D.C.;Bogotá AM;3;Si;Si;Pagado;Pagaré;42;0
6464;30.000.000;0 a 100;1,3;39000000;12;0 a 12;705;Renovación;2019-02;2019;KT - CO;Directo;Venture;4;2;2011;Architecture, Design, Engineering;Sabaneta;Medellín AM;5;Si;No;Pagado;Pagaré;32;0
91342;30.000.000;0 a 100;1,61;48300000;12;0 a 12;740;Renovación;2019-02;2019;KT - CO;Digital;Seed;14;1;2014;Architecture, Design, Engineering;Bogotá D.C.;Bogotá AM;5;No;No;Pagado;Pagaré;27;0
39769;40.000.000;0 a 100;1,35;54000000;12;0 a 12;726;Renovación;2019-02;2019;KT - CO;Directo;Venture;27;18;1995;Services to individuals and household;Medellín;Medellín AM;4;Si;Si;Pagado;Pagaré;66;0
32422;275.000.000;201 a 300;1,54;423500000;36;25 a 36;692;Renovación;2019-02;2019;Growth;Partnerships;Venture;146;0;2013;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;Pagaré;37;0
53825;300.000.000;201 a 300;1,58;474000000;36;25 a 36;701;Nuevo;2019-02;2019;Growth;Directo;Growth;39;5;2014;Manufacturing;Medellín;Medellín AM;4;Si;No;Castigo;Prenda Maquinaria, Inventarios o Equipos;48;1
52309;40.000.000;0 a 100;1,4;56000000;12;0 a 12;690;Renovación;2019-02;2019;KT - CO;Partnerships;Seed;26;4;2015;Software and Communications;Bogotá D.C.;Bogotá AM;5;Si;Si;Pagado;Pagaré;44;0
69110;100.000.000;0 a 100;1,4;140000000;12;0 a 12;674;Renovación;2019-02;2019;KT - CO;Digital;Venture;185;100;2015;Services to individuals and household;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;42;0
90170;150.000.000;101 a 200;1,55;232500000;36;25 a 36;704;Renovación;2019-02;2019;KT - CO;Partnerships;Scale Up;20;18;2012;Business Consulting;Medellín;Medellín AM;6;Si;No;Pagado;Pagaré;37;0
78812;375.708.564;301 a 400;1,42;533506160,9;12;0 a 12;722;Nuevo;2019-02;2019;Growth;Partnerships;Venture;7;2;2011;Architecture, Design, Engineering;Cali;Otros;5;Si;No;Pagado;Otros;43;0
65243;100.000.000;0 a 100;1,57;157000000;36;25 a 36;707;Renovación;2019-02;2019;Growth;Digital;Venture;15;14;2016;Manufacturing;Cali;Otros;3;No;No;Castigo;Prenda Maquinaria, Inventarios o Equipos;37;1
9245;30.000.000;0 a 100;1,66;49800000;12;0 a 12;691;Nuevo;2019-02;2019;KT - CO;Partnerships;Scale Up;15;2;2006;Manufacturing;Bogotá D.C.;Bogotá AM;4;Si;No;Pagado;Pagaré;69;0
23763;30.000.000;0 a 100;1,62;48600000;12;0 a 12;700;Nuevo;2019-02;2019;KT - CO;Directo;Seed;2;2;2015;Education, Culture, Entertainament;Medellín;Medellín AM;6;No;No;Pagado;Pagaré;41;0
23323;30.000.000;0 a 100;1,57;47100000;12;0 a 12;713;Nuevo;2019-02;2019;Growth;Partnerships;Seed;7;5;2017;Construction activities;Medellín;Medellín AM;4;Si;No;Pagado;Pagaré;35;0
1198;50.000.000;0 a 100;1,6;80000000;12;0 a 12;701;Nuevo;2019-02;2019;SP;Posicionamiento;Seed;7;4;2002;Software and Communications;Bogotá D.C.;Bogotá AM;3;Si;No;Pagado;Pagaré;52;0
44370;100.000.000;0 a 100;1,63;163000000;12;0 a 12;697;Nuevo;2019-03;2019;KT - CO;Posicionamiento;Seed;4;1;2010;Construction activities;Bogotá D.C.;Bogotá AM;5;Si;No;Pagado;Pagaré;43;0
